,output_area,All Premises,All Matched Premises,SFBB availability (% premises),UFBB (100Mbit/s) availability (% premises),UFBB availability (% premises),% of premises unable to receive 2Mbit/s,% of premises unable to receive 5Mbit/s,% of premises unable to receive 10Mbit/s,% of premises unable to receive 30Mbit/s,Gigabit availability (% premises),% of premises below the USO,% of premises able to receive decent broadband from FWA,Number of premises with SFBB availability,Number of premises with UFBB (100Mbit/s) availability,Number of premises with UFBB availability,Number of premises unable to receive 2Mbit/s,Number of premises unable to receive 5Mbit/s,Number of premises unable to receive 10Mbit/s,Number of premises unable to receive 30Mbit/s,Number of premises with Gigabit availability,Number of premises below the USO,Number of premises able to receive decent broadband from FWA,% of premises with 30<300Mbit/s download speed,% of premises with >=300Mbit/s download speed,% of premises with 0<2Mbit/s download speed,% of premises with 2<5Mbit/s download speed,% of premises with 5<10Mbit/s download speed,% of premises with 10<30Mbit/s download speed,Number of premises with 30<300Mbit/s download speed,Number of premises with >=300Mbit/s download speed,Number of premises with 0<2Mbit/s download speed,Number of premises with 2<5Mbit/s download speed,Number of premises with 5<10Mbit/s download speed,Number of premises with 10<30Mbit/s download speed,fast_bin_pct_prems,gig_bin_prems,gig_qbin_prems,uk_country,oa21cd,rgn22cd,rgn22nm,rgn22nmw,OA11CD,LSOA11CD,All Ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+,11_or_under
5374,E00062251,126,126,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,4.8,126,126,126,0,0,0,0,126,0,6,0.0,100.0,0.0,0.0,0.0,0.0,0,126,0,0,0,0,"(80.0, 100.0]","(102.0, 129.0]",Third quartile,England,E00062251,E12000001,North East,Gogledd-ddwyrain Lloegr,E00062251,E01012342,191,1,2,2,0,1,2,0,3,1,2,2,0,1,0,3,0,2,0,1,0,1,5,0,1,1,5,2,0,1,1,2,5,1,2,2,4,1,2,1,6,2,3,1,2,0,1,1,1,1,4,0,5,1,1,11,4,1,3,6,2,3,3,3,7,1,0,3,2,6,1,5,4,7,5,0,2,2,2,2,0,1,3,1,0,2,4,0,0,2,2,2,16
5375,E00062252,125,125,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.6,125,125,125,0,0,0,0,125,0,2,0.0,100.0,0.0,0.0,0.0,0.0,0,125,0,0,0,0,"(80.0, 100.0]","(102.0, 129.0]",Third quartile,England,E00062252,E12000001,North East,Gogledd-ddwyrain Lloegr,E00062252,E01012343,250,1,2,4,2,2,2,1,4,10,2,3,1,6,3,1,4,4,2,3,2,2,4,3,3,2,3,3,4,2,3,2,5,0,1,2,2,0,3,6,6,4,4,5,3,2,3,3,1,3,3,5,5,2,7,5,2,4,2,3,3,3,2,4,3,4,4,4,2,2,2,3,5,1,3,2,3,1,0,1,0,3,3,0,2,6,0,0,0,1,0,2,34
5376,E00062253,174,173,99.4,90.8,90.8,0.0,0.0,0.0,0.0,90.8,0.0,4.6,173,158,158,0,0,0,0,158,0,8,8.6,90.8,0.0,0.0,0.0,0.0,15,158,0,0,0,0,"(80.0, 100.0]","(129.0, 1633.0]",Fourth quartile,England,E00062253,E12000001,North East,Gogledd-ddwyrain Lloegr,E00062253,E01012343,285,2,3,3,0,2,3,3,3,1,4,1,1,2,3,3,0,3,2,0,2,3,1,4,2,2,1,1,3,3,2,3,5,2,3,3,4,2,5,1,1,2,1,4,1,4,0,2,4,1,5,4,2,3,2,7,5,7,4,2,6,2,4,3,6,7,8,5,6,7,3,6,4,7,8,6,4,4,4,2,3,6,5,2,4,5,2,1,1,1,0,1,26
5377,E00062255,144,144,100.0,99.3,99.3,0.0,0.0,0.0,0.0,99.3,0.0,1.4,144,143,143,0,0,0,0,143,0,2,0.7,99.3,0.0,0.0,0.0,0.0,1,143,0,0,0,0,"(80.0, 100.0]","(129.0, 1633.0]",Fourth quartile,England,E00062255,E12000001,North East,Gogledd-ddwyrain Lloegr,E00062255,E01012342,345,2,6,3,5,1,1,4,11,4,4,1,7,4,4,4,2,3,4,3,2,2,5,7,4,4,5,4,6,2,5,1,3,5,4,6,4,6,2,2,3,4,3,1,2,1,5,3,6,5,5,2,5,6,5,9,5,4,3,4,5,5,2,6,1,5,0,5,5,2,0,7,1,6,5,7,5,5,4,4,1,5,5,1,1,4,2,2,3,4,1,3,49
5378,E00062256,147,147,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,4.8,147,147,147,0,0,0,0,147,0,7,0.0,100.0,0.0,0.0,0.0,0.0,0,147,0,0,0,0,"(80.0, 100.0]","(129.0, 1633.0]",Fourth quartile,England,E00062256,E12000001,North East,Gogledd-ddwyrain Lloegr,E00062256,E01012343,341,7,4,3,4,10,7,4,11,7,9,3,5,5,5,5,4,2,1,0,3,3,2,4,6,2,6,6,3,5,2,3,5,6,4,5,2,3,6,6,8,2,4,1,2,5,3,5,2,5,2,4,2,5,7,8,5,4,3,6,8,1,4,4,2,5,3,1,2,3,1,7,4,3,3,1,3,1,3,0,3,3,4,1,2,4,0,1,0,0,1,2,74
5379,E00062257,105,105,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,105,105,105,0,0,0,0,105,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0,105,0,0,0,0,"(80.0, 100.0]","(102.0, 129.0]",Third quartile,England,E00062257,E12000001,North East,Gogledd-ddwyrain Lloegr,E00062257,E01012343,221,1,0,1,0,0,3,1,5,2,2,2,1,3,1,1,1,1,2,0,2,4,1,1,1,1,2,2,2,1,0,0,1,2,2,2,3,3,3,3,5,3,4,0,2,3,3,1,1,3,1,0,3,3,3,2,4,0,3,3,2,2,1,3,5,2,3,2,8,2,7,2,3,4,7,5,2,4,5,2,3,4,3,3,4,7,3,3,1,3,2,4,18
5380,E00062258,125,125,99.2,99.2,99.2,0.0,0.8,0.8,0.8,99.2,0.0,0.8,124,124,124,0,1,1,1,124,0,1,0.0,99.2,0.0,0.8,0.0,0.0,0,124,0,1,0,0,"(80.0, 100.0]","(102.0, 129.0]",Third quartile,England,E00062258,E12000001,North East,Gogledd-ddwyrain Lloegr,E00062258,E01012343,248,2,5,4,0,1,1,2,3,2,2,4,1,3,0,4,2,5,1,2,1,1,1,9,3,3,2,4,2,1,4,3,4,5,3,1,1,1,4,4,0,4,3,3,1,2,2,7,2,5,8,4,4,3,5,1,4,8,2,5,7,5,4,4,1,4,3,3,2,2,3,3,1,3,3,3,3,2,2,1,3,1,0,2,1,1,2,1,0,0,0,4,27
5381,E00062260,148,135,91.2,91.2,91.2,0.0,0.0,0.0,0.0,91.2,0.0,0.0,135,135,135,0,0,0,0,135,0,0,0.0,91.2,0.0,0.0,0.0,0.0,0,135,0,0,0,0,"(80.0, 100.0]","(129.0, 1633.0]",Fourth quartile,England,E00062260,E12000001,North East,Gogledd-ddwyrain Lloegr,E00062260,E01012342,364,6,9,11,4,4,11,9,13,8,4,8,8,1,7,6,8,11,3,4,3,6,6,4,7,5,7,8,6,6,7,8,5,3,8,3,6,6,6,6,2,5,3,1,5,1,2,2,4,1,5,9,4,1,4,3,3,5,5,4,6,4,2,1,3,4,3,2,0,1,1,2,0,1,2,3,0,2,1,1,0,0,0,1,2,1,1,0,0,0,0,0,95
5382,E00062261,122,122,62.3,59.8,59.8,9.0,9.0,9.0,37.7,59.8,9.8,43.4,76,73,73,11,11,11,46,73,12,53,2.5,59.8,9.0,0.0,0.0,28.7,3,73,11,0,0,35,"(40.0, 60.0]","(37.0, 102.0]",Second quartile,England,E00062261,E12000001,North East,Gogledd-ddwyrain Lloegr,E00062261,E01012344,349,5,4,5,8,5,7,9,2,2,5,8,1,9,5,4,6,9,2,2,3,2,10,1,4,4,1,6,4,4,3,2,4,7,6,5,2,4,3,6,4,5,4,0,3,6,9,13,5,6,3,9,3,6,7,1,2,2,4,6,6,3,7,5,2,7,2,0,3,1,4,1,1,4,4,3,6,1,2,2,1,1,0,1,1,0,0,0,1,1,0,2,61
5383,E00062262,251,251,55.0,54.6,54.6,0.0,0.0,0.0,45.0,54.6,0.0,46.6,138,137,137,0,0,0,113,137,0,117,0.4,54.6,0.0,0.0,0.0,45.0,1,137,0,0,0,113,"(40.0, 60.0]","(129.0, 1633.0]",Fourth quartile,England,E00062262,E12000001,North East,Gogledd-ddwyrain Lloegr,E00062262,E01012346,511,1,7,5,4,4,3,15,4,9,5,6,6,10,7,11,5,8,14,8,8,2,3,2,6,4,7,8,3,9,6,5,2,6,6,13,4,5,6,6,2,7,7,7,8,5,5,10,11,10,9,9,14,10,12,8,7,6,5,9,3,6,5,2,5,7,7,4,5,4,3,2,3,6,6,3,6,6,3,2,2,1,2,4,1,3,4,1,0,1,0,0,69
5384,E00062263,192,132,68.8,68.2,68.2,0.0,0.0,0.0,0.0,68.2,31.3,29.2,132,131,131,0,0,0,0,131,60,56,0.5,68.2,0.0,0.0,0.0,0.0,1,131,0,0,0,0,"(60.0, 80.0]","(129.0, 1633.0]",Fourth quartile,England,E00062263,E12000001,North East,Gogledd-ddwyrain Lloegr,E00062263,E01012346,305,1,2,2,0,3,1,3,0,0,3,2,1,3,6,2,5,1,1,6,2,1,0,2,1,2,0,3,1,1,1,3,4,1,6,6,5,4,2,4,3,3,4,3,1,5,2,1,1,2,5,7,4,5,4,6,5,3,13,8,14,5,8,5,3,3,3,8,4,4,6,4,4,5,6,3,6,8,1,4,2,0,1,3,4,2,1,3,3,3,0,3,18
5385,E00062265,128,128,96.1,93.8,93.8,0.0,2.3,3.1,3.9,93.8,0.0,2.3,123,120,120,0,3,4,5,120,0,3,2.3,93.8,0.0,2.3,0.8,0.8,3,120,0,3,1,1,"(80.0, 100.0]","(102.0, 129.0]",Third quartile,England,E00062265,E12000001,North East,Gogledd-ddwyrain Lloegr,E00062265,E01012345,310,5,1,2,0,3,4,1,4,3,4,6,1,4,4,3,0,3,0,2,3,1,3,2,5,5,3,8,0,1,6,6,5,8,7,6,0,3,4,4,2,2,4,2,5,3,4,6,3,2,7,7,9,8,4,6,3,7,1,3,5,1,4,5,3,5,3,4,6,7,5,3,4,4,4,2,4,3,3,0,3,2,2,2,3,3,2,0,0,0,0,0,34
5386,E00062266,156,156,67.9,67.9,67.9,0.0,0.0,0.0,32.1,67.9,0.0,22.4,106,106,106,0,0,0,50,106,0,35,0.0,67.9,0.0,0.0,0.0,32.1,0,106,0,0,0,50,"(60.0, 80.0]","(102.0, 129.0]",Third quartile,England,E00062266,E12000001,North East,Gogledd-ddwyrain Lloegr,E00062266,E01012344,331,1,2,1,5,2,5,3,4,2,5,1,7,2,3,3,3,5,6,3,1,2,6,2,0,4,1,3,1,3,1,1,1,1,2,1,2,5,3,7,2,3,3,1,0,7,0,2,7,9,4,3,4,2,1,5,4,8,8,4,5,9,8,5,4,7,4,7,5,5,10,3,8,7,4,4,4,6,0,4,4,4,0,2,4,1,1,4,0,0,3,12,38
5387,E00062268,142,142,97.2,66.2,66.2,0.0,0.0,0.0,2.8,66.2,0.0,2.8,138,94,94,0,0,0,4,94,0,4,31.0,66.2,0.0,0.0,0.0,2.8,44,94,0,0,0,4,"(60.0, 80.0]","(37.0, 102.0]",Second quartile,England,E00062268,E12000001,North East,Gogledd-ddwyrain Lloegr,E00062268,E01012345,318,2,0,0,2,2,2,2,2,2,2,2,1,2,3,2,1,2,4,1,1,1,3,4,5,1,5,1,2,1,1,1,3,3,4,0,2,0,1,2,0,2,4,3,0,1,4,2,5,0,3,7,3,9,10,7,5,3,5,11,4,4,7,9,6,8,6,9,10,5,3,8,9,9,6,7,5,2,7,4,3,4,4,1,4,2,0,3,1,2,1,6,19
5388,E00062269,137,137,100.0,77.4,77.4,0.0,0.0,0.0,0.0,77.4,0.0,13.9,137,106,106,0,0,0,0,106,0,19,22.6,77.4,0.0,0.0,0.0,0.0,31,106,0,0,0,0,"(60.0, 80.0]","(102.0, 129.0]",Third quartile,England,E00062269,E12000001,North East,Gogledd-ddwyrain Lloegr,E00062269,E01012345,324,2,2,1,0,7,3,3,5,5,7,3,7,5,2,1,3,2,1,5,3,0,2,1,3,3,1,1,3,3,2,1,4,1,1,1,1,5,3,4,5,2,4,2,2,4,11,9,7,8,4,3,1,3,6,8,3,10,1,3,5,1,3,3,4,6,7,9,7,5,7,5,3,4,6,9,9,4,4,4,1,1,2,0,2,1,2,1,2,1,0,3,45
5389,E00062270,134,134,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,47.0,134,134,134,0,0,0,0,134,0,63,0.0,100.0,0.0,0.0,0.0,0.0,0,134,0,0,0,0,"(80.0, 100.0]","(129.0, 1633.0]",Fourth quartile,England,E00062270,E12000001,North East,Gogledd-ddwyrain Lloegr,E00062270,E01012346,300,3,3,3,3,4,6,3,4,4,3,6,2,3,3,4,3,1,3,2,2,2,2,4,3,1,8,3,5,4,4,8,1,7,4,5,4,6,4,2,2,2,4,5,4,3,3,1,5,3,6,5,4,9,7,4,6,7,8,5,5,3,5,3,2,2,2,6,2,1,1,1,3,3,4,5,1,1,2,1,3,0,3,0,0,4,0,0,0,0,2,0,44
5390,E00062272,133,133,98.5,98.5,98.5,0.0,0.0,0.0,1.5,98.5,0.0,68.4,131,131,131,0,0,0,2,131,0,91,0.0,98.5,0.0,0.0,0.0,1.5,0,131,0,0,0,2,"(80.0, 100.0]","(129.0, 1633.0]",Fourth quartile,England,E00062272,E12000001,North East,Gogledd-ddwyrain Lloegr,E00062272,E01012344,270,5,2,7,0,4,2,5,0,4,1,3,1,0,4,3,2,3,5,1,1,0,0,2,2,2,3,7,0,2,4,3,1,5,3,3,0,5,1,4,4,1,3,4,5,3,4,3,5,8,4,8,6,3,5,3,8,8,4,2,5,4,1,5,1,4,5,3,0,1,7,4,4,1,0,5,4,2,1,3,0,2,3,4,0,2,2,0,0,2,0,4,34
5391,E00062273,136,136,100.0,95.6,95.6,0.0,0.0,0.0,0.0,95.6,0.0,9.6,136,130,130,0,0,0,0,130,0,13,4.4,95.6,0.0,0.0,0.0,0.0,6,130,0,0,0,0,"(80.0, 100.0]","(129.0, 1633.0]",Fourth quartile,England,E00062273,E12000001,North East,Gogledd-ddwyrain Lloegr,E00062273,E01012348,316,1,5,3,3,3,4,6,4,5,9,2,3,2,2,2,3,2,3,3,2,2,3,1,1,4,1,0,0,3,0,3,4,7,4,2,1,1,2,2,4,3,10,0,7,1,3,2,3,6,4,4,2,1,2,3,7,2,3,2,5,6,5,4,7,1,3,4,8,4,3,1,0,3,6,3,3,4,3,3,4,7,5,7,9,3,8,3,6,1,1,9,48
5392,E00062274,135,135,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,2.2,135,135,135,0,0,0,0,135,0,3,0.0,100.0,0.0,0.0,0.0,0.0,0,135,0,0,0,0,"(80.0, 100.0]","(129.0, 1633.0]",Fourth quartile,England,E00062274,E12000001,North East,Gogledd-ddwyrain Lloegr,E00062274,E01012347,279,2,2,7,1,0,2,2,3,1,2,3,1,2,2,2,3,1,2,2,0,2,0,0,3,0,0,1,2,1,2,1,2,2,2,4,2,0,5,3,3,4,8,2,1,1,6,1,3,2,3,4,2,4,5,5,1,5,6,3,3,2,1,2,2,3,3,6,3,6,3,2,6,4,5,10,4,6,3,1,7,4,3,5,9,3,8,5,3,4,6,6,26
5393,E00062275,168,168,99.4,78.0,78.0,0.0,0.6,0.6,0.6,78.0,0.0,11.9,167,131,131,0,1,1,1,131,0,20,21.4,78.0,0.0,0.6,0.0,0.0,36,131,0,1,0,0,"(60.0, 80.0]","(129.0, 1633.0]",Fourth quartile,England,E00062275,E12000001,North East,Gogledd-ddwyrain Lloegr,E00062275,E01012348,377,2,2,3,5,10,5,8,3,5,7,3,7,7,8,5,3,7,5,2,1,3,0,1,3,3,4,1,4,2,1,2,1,2,2,1,3,6,6,4,4,5,9,3,6,2,1,4,5,8,6,6,10,3,4,1,4,2,7,5,5,1,1,4,5,1,5,5,3,4,6,9,6,1,2,2,6,7,3,8,3,7,4,2,6,1,6,6,3,1,1,11,60
5394,E00062276,121,121,99.2,99.2,99.2,0.0,0.0,0.8,0.8,99.2,0.0,16.5,120,120,120,0,0,1,1,120,0,20,0.0,99.2,0.0,0.0,0.8,0.0,0,120,0,0,1,0,"(80.0, 100.0]","(102.0, 129.0]",Third quartile,England,E00062276,E12000001,North East,Gogledd-ddwyrain Lloegr,E00062276,E01012348,234,4,1,2,2,0,1,2,2,3,0,2,4,2,2,0,2,2,1,2,4,2,1,1,3,1,0,1,3,1,0,0,2,2,3,3,1,1,0,0,4,2,3,3,2,1,1,2,2,1,3,2,1,4,3,5,3,4,1,0,2,2,6,4,3,6,2,1,1,3,10,3,6,5,7,4,3,5,6,3,4,3,5,9,4,1,4,1,1,3,2,5,23
5395,E00062277,126,126,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,126,126,126,0,0,0,0,126,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0,126,0,0,0,0,"(80.0, 100.0]","(102.0, 129.0]",Third quartile,England,E00062277,E12000001,North East,Gogledd-ddwyrain Lloegr,E00062277,E01012347,306,2,1,0,3,2,2,0,2,1,3,5,3,3,5,6,4,6,0,5,3,2,3,1,2,5,2,2,3,1,3,3,4,3,1,3,4,0,6,1,7,5,0,3,4,2,2,2,4,5,5,4,3,6,4,12,3,2,6,3,5,2,5,8,9,3,10,6,5,5,6,4,9,7,3,5,3,1,3,1,2,1,7,1,1,0,0,1,2,0,0,4,24
5396,E00062278,188,188,100.0,59.6,59.6,0.0,0.0,0.0,0.0,59.6,0.0,15.4,188,112,112,0,0,0,0,112,0,29,40.4,59.6,0.0,0.0,0.0,0.0,76,112,0,0,0,0,"(40.0, 60.0]","(102.0, 129.0]",Third quartile,England,E00062278,E12000001,North East,Gogledd-ddwyrain Lloegr,E00062278,E01012348,355,2,1,4,1,5,1,3,3,4,0,3,2,5,3,6,3,6,1,2,0,0,2,4,1,1,3,0,1,1,0,1,1,2,2,0,3,4,1,4,5,4,5,9,5,6,3,3,6,2,3,5,3,4,2,2,5,3,3,7,6,6,7,5,4,5,3,6,7,1,2,4,8,5,6,5,10,5,8,2,4,8,16,12,9,3,4,4,4,4,2,9,29
5397,E00062279,123,123,100.0,97.6,97.6,0.0,0.0,0.0,0.0,97.6,0.0,0.0,123,120,120,0,0,0,0,120,0,0,2.4,97.6,0.0,0.0,0.0,0.0,3,120,0,0,0,0,"(80.0, 100.0]","(102.0, 129.0]",Third quartile,England,E00062279,E12000001,North East,Gogledd-ddwyrain Lloegr,E00062279,E01012347,290,2,1,4,2,0,2,3,3,3,3,4,3,5,3,7,4,5,4,3,2,2,1,3,3,2,3,3,3,3,3,1,3,5,0,0,4,2,6,6,3,1,6,2,2,4,5,8,1,1,8,5,4,9,8,3,5,4,5,2,5,4,3,5,3,4,3,4,7,2,4,4,2,1,5,2,1,4,0,3,0,1,2,4,0,3,1,2,4,2,1,2,30
5398,E00062280,138,138,99.3,99.3,99.3,0.0,0.7,0.7,0.7,99.3,0.0,46.4,137,137,137,0,1,1,1,137,0,64,0.0,99.3,0.0,0.7,0.0,0.0,0,137,0,1,0,0,"(80.0, 100.0]","(129.0, 1633.0]",Fourth quartile,England,E00062280,E12000001,North East,Gogledd-ddwyrain Lloegr,E00062280,E01012348,284,2,3,3,5,3,1,0,2,5,2,0,3,2,2,4,5,1,4,2,1,1,3,0,0,2,4,0,0,0,2,2,2,2,1,4,1,0,3,2,4,3,1,2,1,4,2,5,1,1,6,5,5,3,9,2,3,3,5,5,4,1,6,5,5,2,1,3,4,2,6,2,1,8,5,1,8,8,5,6,4,8,7,6,6,5,4,3,3,2,1,3,29
5399,E00062281,150,150,100.0,98.7,98.7,0.0,0.0,0.0,0.0,98.7,0.0,13.3,150,148,148,0,0,0,0,148,0,20,1.3,98.7,0.0,0.0,0.0,0.0,2,148,0,0,0,0,"(80.0, 100.0]","(129.0, 1633.0]",Fourth quartile,England,E00062281,E12000001,North East,Gogledd-ddwyrain Lloegr,E00062281,E01012347,190,0,1,1,0,0,0,1,1,0,2,0,2,1,1,2,1,0,1,1,0,2,0,0,2,0,0,0,0,3,1,0,0,1,0,1,3,3,0,2,0,2,0,1,3,2,1,0,0,1,1,4,1,3,1,3,1,2,2,7,1,1,3,2,1,2,1,4,4,6,4,8,4,5,9,4,4,5,4,3,1,3,2,6,2,5,8,1,6,4,1,8,8
5400,E00062282,136,136,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.5,136,136,136,0,0,0,0,136,0,2,0.0,100.0,0.0,0.0,0.0,0.0,0,136,0,0,0,0,"(80.0, 100.0]","(129.0, 1633.0]",Fourth quartile,England,E00062282,E12000001,North East,Gogledd-ddwyrain Lloegr,E00062282,E01012348,312,5,2,4,2,1,3,4,3,4,4,5,9,6,6,2,3,2,3,2,3,2,3,1,3,3,0,1,2,0,1,5,2,2,1,2,1,2,4,1,4,7,3,2,4,4,5,3,4,8,4,7,4,4,3,6,1,6,6,5,3,3,3,4,4,6,7,3,3,5,4,4,5,2,6,3,3,6,4,5,2,6,1,0,6,4,3,0,4,0,1,3,46
5401,E00062283,120,120,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,120,120,120,0,0,0,0,120,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0,120,0,0,0,0,"(80.0, 100.0]","(102.0, 129.0]",Third quartile,England,E00062283,E12000001,North East,Gogledd-ddwyrain Lloegr,E00062283,E01012347,270,2,0,4,4,0,3,6,2,4,2,4,5,0,4,4,0,2,3,1,2,1,2,2,1,2,0,2,1,1,2,6,4,0,1,4,7,1,4,3,5,4,2,0,1,3,1,4,4,4,4,10,8,8,7,5,4,1,4,3,6,6,2,3,3,1,3,3,2,5,6,3,6,4,6,5,4,1,1,2,1,2,2,2,2,2,1,4,0,2,1,1,36
5402,E00062284,122,122,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,66.4,122,122,122,0,0,0,0,122,0,81,0.0,100.0,0.0,0.0,0.0,0.0,0,122,0,0,0,0,"(80.0, 100.0]","(102.0, 129.0]",Third quartile,England,E00062284,E12000001,North East,Gogledd-ddwyrain Lloegr,E00062284,E01012348,285,3,7,1,5,1,5,5,3,7,3,2,2,5,3,5,3,4,2,4,1,0,5,1,0,2,1,1,0,2,5,3,0,3,4,6,0,4,4,7,3,1,4,2,4,6,3,2,3,3,3,2,1,5,4,7,3,3,6,9,2,9,4,3,1,1,4,0,0,4,4,2,5,3,5,5,0,2,1,6,2,6,9,3,3,1,1,0,1,3,1,1,44
5403,E00062285,150,150,100.0,70.0,70.0,0.0,0.0,0.0,0.0,70.0,0.0,1.3,150,105,105,0,0,0,0,105,0,2,30.0,70.0,0.0,0.0,0.0,0.0,45,105,0,0,0,0,"(60.0, 80.0]","(102.0, 129.0]",Third quartile,England,E00062285,E12000001,North East,Gogledd-ddwyrain Lloegr,E00062285,E01012347,317,2,2,2,2,1,3,3,2,6,4,4,4,2,6,1,1,1,4,3,3,2,1,2,4,3,4,6,3,0,3,2,2,2,4,2,6,1,3,4,6,5,6,4,7,1,0,1,4,7,0,1,9,4,6,4,5,4,4,4,6,5,3,4,4,9,9,3,6,6,5,7,4,3,3,4,3,8,1,2,3,1,4,7,3,3,0,4,2,1,0,2,35
5404,E00062286,108,108,100.0,98.1,98.1,0.0,0.0,0.0,0.0,98.1,0.0,0.0,108,106,106,0,0,0,0,106,0,0,1.9,98.1,0.0,0.0,0.0,0.0,2,106,0,0,0,0,"(80.0, 100.0]","(102.0, 129.0]",Third quartile,England,E00062286,E12000001,North East,Gogledd-ddwyrain Lloegr,E00062286,E01012351,246,0,1,1,0,2,1,0,1,0,2,4,3,3,3,4,2,4,1,1,0,2,1,7,1,3,3,2,3,4,1,2,1,6,1,3,1,2,2,5,1,1,2,1,4,4,3,3,3,3,3,4,4,0,5,3,6,3,8,4,7,4,7,1,3,3,4,1,5,6,2,6,5,4,3,2,5,1,5,2,2,1,2,3,0,0,4,0,3,0,5,2,15
5405,E00062287,148,148,100.0,98.6,98.6,0.0,0.0,0.0,0.0,98.6,0.0,0.0,148,146,146,0,0,0,0,146,0,0,1.4,98.6,0.0,0.0,0.0,0.0,2,146,0,0,0,0,"(80.0, 100.0]","(129.0, 1633.0]",Fourth quartile,England,E00062287,E12000001,North East,Gogledd-ddwyrain Lloegr,E00062287,E01012350,270,2,2,4,3,7,5,5,1,3,2,6,0,0,2,5,5,0,1,1,0,1,8,3,5,4,4,3,3,3,3,3,7,4,9,5,2,5,6,4,1,3,3,5,4,3,1,3,6,7,4,4,6,3,4,3,5,4,2,2,3,3,6,4,2,3,7,8,2,4,1,0,0,1,2,3,0,0,1,3,0,0,0,2,0,0,0,0,1,1,0,4,40
5406,E00062288,147,147,100.0,99.3,99.3,0.0,0.0,0.0,0.0,99.3,0.0,2.0,147,146,146,0,0,0,0,146,0,3,0.7,99.3,0.0,0.0,0.0,0.0,1,146,0,0,0,0,"(80.0, 100.0]","(129.0, 1633.0]",Fourth quartile,England,E00062288,E12000001,North East,Gogledd-ddwyrain Lloegr,E00062288,E01012352,244,4,1,3,0,2,1,1,1,5,1,1,4,0,2,1,1,1,1,0,2,3,0,3,2,5,2,2,4,2,4,5,3,4,1,3,4,1,4,4,2,5,2,2,1,0,2,2,2,2,2,1,1,1,7,4,3,3,0,4,6,1,4,2,3,3,1,0,3,7,3,6,9,6,3,3,2,3,5,1,1,2,1,3,1,2,2,3,4,3,3,14,24
5407,E00062289,159,159,100.0,96.2,96.2,0.0,0.0,0.0,0.0,96.2,0.0,0.0,159,153,153,0,0,0,0,153,0,0,3.8,96.2,0.0,0.0,0.0,0.0,6,153,0,0,0,0,"(80.0, 100.0]","(129.0, 1633.0]",Fourth quartile,England,E00062289,E12000001,North East,Gogledd-ddwyrain Lloegr,E00062289,E01012352,334,5,0,2,4,3,8,4,7,7,2,4,1,3,6,4,3,5,3,3,0,6,6,6,3,4,4,4,8,2,1,3,1,2,1,6,2,4,3,5,4,5,8,3,2,6,3,1,2,8,2,6,4,8,1,6,6,4,9,3,1,4,4,2,6,7,10,5,4,5,4,0,4,4,4,3,0,4,3,2,0,2,1,3,0,4,2,1,0,6,3,0,47
5408,E00062290,161,161,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,161,161,161,0,0,0,0,161,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0,161,0,0,0,0,"(80.0, 100.0]","(129.0, 1633.0]",Fourth quartile,England,E00062290,E12000001,North East,Gogledd-ddwyrain Lloegr,E00062290,E01012350,229,2,3,5,4,3,3,3,1,2,1,1,0,1,0,3,3,1,1,2,1,3,1,5,9,3,2,4,4,12,3,5,5,4,4,6,5,3,2,3,4,2,4,0,2,7,1,1,3,2,6,3,3,3,4,2,2,3,2,6,8,3,3,2,0,1,2,2,0,2,2,1,2,1,0,2,1,3,0,0,2,0,2,2,0,2,0,0,1,1,0,1,28
